"CO_MUNICIPIO";"NO_MUNICIPIO";"CO_SIGLA_ESTADO";"TP_CADASTRO";"TP_PACTO";"TP_ENVIA";"TP_ENVIA_CNES";"TP_CIB_SAS";"TP_PLENO_ORIGEM";"TP_MAC";"NU_POPULACAO";"NU_DENSIDADE";"CMTP_INICIO_MAC"
"210060";"AMARANTE DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"210083";"APICUM-ACU";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210087";"ARAGUANA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210095";"ARAME";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210100";"ARARI";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210110";"AXIXA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210120";"BACABAL";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210135";"BACURITUBA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210140";"BALSAS";"MA";"S";"S";"1";"S";"S";"S";"S";"";"6";"032018"
"210150";"BARAO DE GRAJAU";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"210170";"BARREIRINHAS";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210190";"BEQUIMAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210200";"BOM JARDIM";"MA";"S";"S";"1";"S";"S";"N";"S";"";"6";"032018"
"210203";"BOM JESUS DAS SELVAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210207";"BOM LUGAR";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210215";"BREJO DE AREIA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210230";"BURITI BRAVO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210237";"CACHOEIRA GRANDE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210255";"CAMPESTRE DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210270";"CANTANHEDE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210290";"CARUTAPERA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210312";"CENTRAL DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210315";"CENTRO DO GUILHERME";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"210317";"CENTRO NOVO DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"210350";"COLINAS";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210355";"CONCEICAO DO LAGO-ACU";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210375";"DAVINOPOLIS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210400";"ESPERANTINOPOLIS";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210407";"FEIRA NOVA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"210409";"FORMOSA DA SERRA NEGRA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"210410";"FORTALEZA DOS NOGUEIRAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"210430";"GODOFREDO VIANA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"052018"
"210450";"GOVERNADOR ARCHER";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210460";"GOVERNADOR EUGENIO BARROS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210462";"GOVERNADOR LUIZ ROCHA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210490";"GUIMARAES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210500";"HUMBERTO DE CAMPOS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210530";"IMPERATRIZ";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210535";"ITAIPAVA DO GRAJAU";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210545";"JATOBA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"052018"
"210547";"JENIPAPO DOS VIEIRAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210550";"JOAO LISBOA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210565";"JUNCO DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210594";"LAGO DOS RODRIGUES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210610";"LORETO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"210620";"LUIS DOMINGUES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210635";"MARAJA DO SENA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210637";"MARANHAOZINHO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210650";"MATINHA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210660";"MATOES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210667";"MILAGRES DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210700";"MONTES ALTOS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"210710";"MORROS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210725";"NOVA COLINAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210730";"NOVA IORQUE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210745";"OLINDA NOVA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210750";"PACO DO LUMIAR";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210770";"PARAIBANO";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210805";"PAULINO NEVES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210820";"PEDREIRAS";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210840";"PERI MIRIM";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210845";"PERITORO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210860";"PINHEIRO";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210870";"PIO XII";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210910";"PRESIDENTE DUTRA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210920";"PRESIDENTE JUSCELINO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210927";"PRESIDENTE SARNEY";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210940";"PRIMEIRA CRUZ";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"210970";"SAMBAIBA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"211000";"SANTA LUZIA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"211003";"SANTA LUZIA DO PARUA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211020";"SANTA RITA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211023";"SANTANA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"211030";"SANTO ANTONIO DOS LOPES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211040";"SAO BENEDITO DO RIO PRETO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211060";"SAO BERNARDO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"171855";"RIACHINHO";"TO";"S";"S";"1";"S";"S";"N";"S";"4141";"1";"032018"
"171875";"RIO SONO";"TO";"S";"S";"1";"S";"S";"N";"S";"5464";"1";"102018"
"171888";"SANTA MARIA DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2503";"2";"102018"
"171900";"SANTA TEREZA DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2424";"1";"102018"
"172030";"SAO SEBASTIAO DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"5554";"1";"102018"
"172085";"SUCUPIRA";"TO";"S";"S";"1";"S";"S";"N";"S";"1324";"2";"102018"
"172093";"TAIPAS DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"1369";"2";"102018"
"172130";"TUPIRATINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2275";"1";"102018"
"210010";"AFONSO CUNHA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210030";"ALDEIAS ALTAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210050";"ALTO PARNAIBA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210070";"ANAJATUBA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210090";"ARAIOSES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210125";"BACABEIRA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210177";"BELA VISTA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210197";"BOA VISTA DO GURUPI";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210210";"BREJO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210220";"BURITI";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210240";"CAJAPIO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210260";"CANDIDO MENDES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210280";"CAROLINA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"210325";"CIDELANDIA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"210380";"DOM PEDRO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210408";"FERNANDO FALCAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"210420";"FORTUNA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210455";"GOVERNADOR EDISON LOBAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210470";"GRACA ARANHA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210510";"ICATU";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210542";"ITINGA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"270340";"JACARE DOS HOMENS";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210560";"JOSELANDIA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210592";"LAGOA DO MATO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"210600";"LIMA CAMPOS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210630";"MAGALHAES DE ALMEIDA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210640";"MATA ROMA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210663";"MATOES DO NORTE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210680";"MIRINZAL";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"092018"
"210720";"NINA RODRIGUES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210740";"OLHO D'AGUA DAS CUNHAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"210790";"PASSAGEM FRANCA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210825";"PEDRO DO ROSARIO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"210880";"PIRAPEMAS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210923";"PRESIDENTE MEDICI";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210960";"ROSARIO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210975";"SANTA FILOMENA DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211027";"SANTO AMARO DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"211065";"SAO DOMINGOS DO AZEITAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"211090";"SAO FRANCISCO DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"211125";"SAO JOSE DOS BASILIOS";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211157";"SAO PEDRO DOS CRENTES";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211174";"SENADOR ALEXANDRE COSTA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211190";"SUCUPIRA DO NORTE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211227";"TUFILANDIA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"211245";"TURILANDIA";"MA";"S";"S";"1";"S";"S";"N";"S";"";"";"102018"
"220010";"AGRICOLANDIA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220030";"ALTO LONGA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"8";"102018"
"220050";"AMARANTE";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"220080";"ANTONIO ALMEIDA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220115";"BAIXA GRANDE DO RIBEIRO";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220130";"BARREIRAS DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"2";"102018"
"220160";"BENEDITINOS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220180";"BOCAINA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220192";"BONFIM DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220198";"BREJO DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220207";"CAJAZEIRAS DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220211";"CAMPO ALEGRE DO FIDALGO";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220225";"CANAVIEIRA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"2";"102018"
"220250";"CARACOL";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220260";"CASTELO DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"220271";"COCAL DE TELHA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220275";"COLONIA DO GURGUEIA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220300";"CRISTALANDIA DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"6";"032018"
"220325";"CURRALINHOS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220335";"DIRCEU ARCOVERDE";"PI";"S";"S";"1";"S";"S";"N";"S";"";"7";"102018"
"220350";"ELESBAO VELOSO";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"220380";"FLORES DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220410";"FRANCISCO AYRES";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220435";"GEMINIANO";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220455";"GUARIBAS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220480";"IPIRANGA DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220515";"JACOBINA DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"4";"102018"
"220527";"JATOBA DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220545";"JOCA MARQUES";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220553";"JUREMA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"220556";"LAGOA DO BARRO DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"220560";"LANDRI SALES";"PI";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"220600";"MARCOS PARENTE";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220620";"MIGUEL ALVES";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"220660";"MONTE ALEGRE DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"4";"102018"
"220669";"MURICI DOS PORTELAS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220680";"NOSSA SENHORA DOS REMEDIOS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220730";"PAES LANDIM";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220750";"PALMEIRAIS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"220770";"PARNAIBA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220779";"PAU D'ARCO DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220790";"PEDRO II";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"220810";"PIMENTEIRAS";"PI";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"220860";"PRATA DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220880";"REGENERACAO";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"310855";"BRASILANDIA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"310860";"BRASILIA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"310910";"BUENO BRANDAO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"310920";"BUENOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"310925";"BUGRE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"310950";"CABO VERDE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"310960";"CACHOEIRA DA PRATA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"310980";"CACHOEIRA DOURADA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"310990";"CAETANOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311000";"CAETE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311020";"CAJURI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311080";"CAMPANARIO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311110";"CAMPINA VERDE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"311115";"CAMPO AZUL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311120";"CAMPO BELO";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"311140";"CAMPO FLORIDO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"311150";"CAMPOS ALTOS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"311170";"CANAA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311190";"CANA VERDE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311240";"CAPETINGA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311250";"CAPIM BRANCO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311260";"CAPINOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311290";"CAPUTIRA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311300";"CARAI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"311330";"CARANGOLA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311340";"CARATINGA";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"311410";"CARMO DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311420";"CARMO DO CAJURU";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311430";"CARMO DO PARANAIBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"311455";"CARNEIRINHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"4";"102018"
"311460";"CARRANCAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311470";"CARVALHOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311510";"CASSIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311520";"CONCEICAO DA BARRA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311530";"CATAGUASES";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"311540";"CATAS ALTAS DA NORUEGA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311545";"CATUJI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311547";"CATUTI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311560";"CEDRO DO ABAETE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311590";"CHACARA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311630";"CIPOTANEA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311640";"CLARAVAL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311650";"CLARO DOS POCOES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311670";"COIMBRA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311690";"COMENDADOR GOMES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"311700";"COMERCINHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311720";"CONCEICAO DAS PEDRAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311730";"CONCEICAO DAS ALAGOAS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"311760";"CONCEICAO DO PARA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311783";"CONEGO MARINHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"4";"102018"
"311787";"CONFINS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311790";"CONGONHAL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311830";"CONSELHEIRO LAFAIETE";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"311860";"CONTAGEM";"MG";"S";"S";"1";"S";"S";"S";"S";"";"3";"032018"
"311870";"COQUEIRAL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311880";"CORACAO DE JESUS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"311890";"CORDISBURGO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311900";"CORDISLANDIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311950";"CORONEL MURTA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311970";"CORONEL XAVIER CHAVES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311980";"CORREGO DANTA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"311990";"CORREGO DO BOM JESUS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312010";"COUTO DE MAGALHAES DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312020";"CRISTAIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"042018"
"312030";"CRISTALIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312070";"CRUZEIRO DA FORTALEZA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312080";"CRUZILIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312087";"CURRAL DE DENTRO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312100";"DATAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312120";"DELFINOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"312125";"DELTA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312150";"DESTERRO DO MELO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312170";"DIOGO DE VASCONCELOS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312190";"DIVINESIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312210";"DIVINO DAS LARANJEIRAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312220";"DIVINOLANDIA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312245";"DIVISOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312250";"DOM CAVATI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312290";"DONA EUSEBIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312310";"DORES DE GUANHAES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312330";"DORES DO TURVO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312340";"DORESOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312350";"DOURADOQUARA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312370";"ENGENHEIRO CALDAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312385";"ENTRE FOLHAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312390";"ENTRE RIOS DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312400";"ERVALIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312410";"ESMERALDAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312440";"ESPIRITO SANTO DO DOURADO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312480";"ESTRELA DO SUL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312500";"EWBANK DA CAMARA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312520";"FAMA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312530";"FARIA LEMOS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312560";"FELISBURGO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
